page,line,word_text,word_x0,word_y0,word_x1,word_y1,word_conf,line_text,line_x0,line_y0,line_x1,line_y1,line_conf
1,1,P,0.514902,0.027879,0.536471,0.053939,96.0,,,,,,97.0
1,1,artnership,0.543922,0.025152,0.733725,0.060303,96.0,,,,,,97.0
1,1,Agreement,0.748235,0.026667,0.962745,0.060303,99.0,,,,,,97.0
1,2,SisterCities,0.168627,0.032121,0.410196,0.061818,99.0,,,,,,99.0
1,3,NTERNATIONAL,0.177255,0.064545,0.409804,0.076364,99.0,,,,,,99.0
1,4,Toolkit,0.82902,0.069091,0.962745,0.1,99.0,,,,,,99.0
1,5,Connect,0.168235,0.085152,0.225882,0.1,98.0,,,,,,98.0
1,5,globally,0.225882,0.085152,0.290719,0.1,98.0,,,,,,98.0
1,5,.,0.290719,0.085152,0.298824,0.1,98.0,,,,,,98.0
1,5,Thrive,0.298824,0.085152,0.34902,0.1,98.0,,,,,,98.0
1,5,locally,0.34902,0.085152,0.402549,0.1,98.0,,,,,,98.0
1,5,.,0.402549,0.085152,0.410196,0.1,98.0,,,,,,98.0
1,6,Types,0.117255,0.158182,0.18902,0.177879,99.0,,,,,,99.0
1,6,of,0.200392,0.157576,0.224314,0.173636,99.0,,,,,,99.0
1,6,Affiliations,0.231765,0.157576,0.358039,0.173636,99.0,,,,,,99.0
1,7,Sister,0.116863,0.186061,0.172549,0.200909,99.0,,,,,,99.0
1,7,City,0.172549,0.186061,0.211373,0.200909,99.0,,,,,,99.0
1,7,Relationship,0.211373,0.186061,0.314118,0.200909,99.0,,,,,,99.0
1,8,A,0.116471,0.209697,0.128627,0.223333,99.0,,,,,,99.0
1,8,Sister,0.128627,0.209697,0.182353,0.223333,99.0,,,,,,99.0
1,8,City,0.182353,0.209697,0.219608,0.223333,99.0,,,,,,99.0
1,8,relationship,0.219608,0.209697,0.322745,0.223333,99.0,,,,,,99.0
1,8,is,0.322745,0.209697,0.344314,0.223333,99.0,,,,,,99.0
1,8,formed,0.344314,0.209697,0.397255,0.223333,99.0,,,,,,99.0
1,8,when,0.397255,0.209697,0.43451,0.223333,99.0,,,,,,99.0
1,8,the,0.43451,0.209697,0.463529,0.223333,99.0,,,,,,99.0
