page,line,word_text,word_x0,word_y0,word_x1,word_y1,word_conf,line_text,line_x0,line_y0,line_x1,line_y1,line_conf
1,1,SURPRISE,0.286111,0.012887,0.431944,0.043814,100.0,,,,,,100.0
1,1,AND,0.431944,0.012887,0.493056,0.043814,100.0,,,,,,100.0
1,1,QUICK,0.493056,0.012887,0.5875,0.043814,100.0,,,,,,100.0
1,1,ACTION,0.5875,0.012887,0.691071,0.043814,100.0,,,,,,100.0
1,1,.,0.691071,0.012887,0.708333,0.043814,100.0,,,,,,100.0
1,2,Method,0.0375,0.061856,0.1125,0.10567,100.0,,,,,,100.0
1,2,of,0.1125,0.061856,0.141667,0.10567,100.0,,,,,,100.0
1,2,attack,0.141667,0.061856,0.211905,0.10567,100.0,,,,,,100.0
1,2,:,0.211905,0.061856,0.223611,0.10567,100.0,,,,,,100.0
1,2,Three,0.266667,0.06701,0.333333,0.100515,100.0,,,,,,100.0
1,2,pronged,0.333333,0.06701,0.424479,0.100515,100.0,,,,,,100.0
1,2,",",0.424479,0.06701,0.4375,0.100515,100.0,,,,,,100.0
1,2,attacking,0.4375,0.06701,0.554167,0.100515,100.0,,,,,,100.0
1,2,at,0.554167,0.06701,0.586111,0.100515,100.0,,,,,,100.0
1,2,kiss,0.586111,0.06701,0.640278,0.100515,100.0,,,,,,100.0
1,2,light,0.640278,0.06701,0.70162,0.100515,100.0,,,,,,100.0
1,2,.,0.70162,0.06701,0.713889,0.100515,100.0,,,,,,100.0
1,3,For,0.277778,0.125,0.322222,0.143041,100.0,,,,,,100.0
1,3,long,0.341667,0.127577,0.393056,0.145619,100.0,,,,,,100.0
1,3,BRIDGEHEAD,0.443056,0.121134,0.588889,0.145619,100.0,,,,,,100.0
1,3,AT,0.625,0.130155,0.656944,0.143041,100.0,,,,,,100.0
1,3,REINE,0.688889,0.118557,0.758333,0.143041,100.0,,,,,,100.0
1,4,ASSAULT,0.272222,0.150773,0.3875,0.19201,100.0,,,,,,100.0
1,4,march,0.3875,0.150773,0.472222,0.19201,100.0,,,,,,100.0
1,4,and,0.472222,0.150773,0.526389,0.19201,100.0,,,,,,100.0
1,4,occupy,0.526389,0.150773,0.627778,0.19201,100.0,,,,,,100.0
1,4,sector,0.627778,0.150773,0.727778,0.19201,100.0,,,,,,100.0
1,4,of,0.727778,0.150773,0.766667,0.19201,100.0,,,,,,100.0
1,4,land,0.766667,0.150773,0.836111,0.19201,100.0,,,,,,100.0
1,4,going,0.836111,0.150773,0.9125,0.19201,100.0,,,,,,100.0
1,5,plusinSula,0.265278,0.194588,0.422222,0.237113,100.0,,,,,,100.0
1,5,with,0.422222,0.194588,0.488889,0.237113,100.0,,,,,,100.0
1,5,main,0.488889,0.194588,0.556944,0.237113,100.0,,,,,,100.0
1,5,portion,0.556944,0.194588,0.669444,0.237113,100.0,,,,,,100.0
1,5,of,0.669444,0.194588,0.706944,0.237113,100.0,,,,,,100.0
1,5,Island,0.706944,0.194588,0.79623,0.237113,100.0,,,,,,100.0
1,5,.,0.79623,0.194588,0.811111,0.237113,100.0,,,,,,100.0
1,6,DESTROY,0.263889,0.238402,0.379167,0.284794,100.0,,,,,,100.0
1,6,all,0.379167,0.238402,0.433333,0.284794,100.0,,,,,,100.0
1,6,COMMUNICATIONS,0.433333,0.238402,0.657593,0.284794,100.0,,,,,,100.0
1,6,",",0.657593,0.238402,0.673611,0.284794,100.0,,,,,,100.0
1,6,telephone,0.673611,0.238402,0.820833,0.284794,100.0,,,,,,100.0
1,6,wires,0.820833,0.238402,0.905556,0.284794,100.0,,,,,,100.0
1,6,etc,0.905556,0.238402,0.951389,0.284794,100.0,,,,,,100.0
1,7,and,0.263889,0.300258,0.3125,0.315722,100.0,,,,,,100.0
1,7,occupy,0.338889,0.295103,0.411111,0.318299,100.0,,,,,,100.0
1,7,Post,0.455556,0.28866,0.508333,0.311856,100.0,,,,,,100.0
1,7,Office,0.554167,0.295103,0.640278,0.315722,100.0,,,,,,100.0
1,8,Spread,0.265278,0.323454,0.3625,0.362113,100.0,,,,,,100.0
1,8,out,0.3625,0.323454,0.413889,0.362113,100.0,,,,,,100.0
1,8,with,0.413889,0.323454,0.483333,0.362113,100.0,,,,,,100.0
1,8,brightness,0.483333,0.323454,0.638889,0.362113,100.0,,,,,,100.0
1,8,and,0.638889,0.323454,0.691667,0.362113,100.0,,,,,,100.0
1,8,empty,0.691667,0.323454,0.775,0.362113,100.0,,,,,,100.0
1,8,form,0.775,0.323454,0.833889,0.362113,100.0,,,,,,100.0
1,8,.,0.833889,0.323454,0.848611,0.362113,100.0,,,,,,100.0
1,9,SECOND,0.254167,0.369845,0.352778,0.41366,100.0,,,,,,100.0
1,9,PRONG,0.352778,0.369845,0.436111,0.41366,100.0,,,,,,100.0
1,9,As,0.436111,0.369845,0.473611,0.41366,100.0,,,,,,100.0
1,9,Soon,0.473611,0.369845,0.543056,0.41366,100.0,,,,,,100.0
1,9,as,0.543056,0.369845,0.579167,0.41366,100.0,,,,,,100.0
1,9,any,0.579167,0.369845,0.633333,0.41366,100.0,,,,,,100.0
1,9,line,0.633333,0.369845,0.701389,0.41366,100.0,,,,,,100.0
1,9,of,0.701389,0.369845,0.738889,0.41366,100.0,,,,,,100.0
1,9,communication,0.738889,0.369845,0.944444,0.41366,100.0,,,,,,100.0
1,9,at,0.944444,0.369845,0.973611,0.41366,100.0,,,,,,100.0
1,10,emu,0.848611,0.398196,0.904167,0.430412,100.0,,,,,,100.0
1,10,point,0.904167,0.398196,0.983333,0.430412,100.0,,,,,,100.0
1,11,ANDO,0.444444,0.429124,0.538889,0.451031,100.0,,,,,,100.0
1,11,to,0.563889,0.427835,0.580556,0.447165,100.0,,,,,,100.0
1,11,main,0.598611,0.421392,0.652778,0.45232,100.0,,,,,,100.0
1,11,land,0.670833,0.430412,0.711944,0.445876,100.0,,,,,,100.0
1,11,.,0.711944,0.430412,0.722222,0.445876,100.0,,,,,,100.0
1,12,from,0.340278,0.438144,0.402778,0.460052,100.0,,,,,,100.0
1,13,THIRD,0.255556,0.456186,0.3375,0.511598,100.0,,,,,,100.0
1,13,PROVNG,0.3375,0.456186,0.433929,0.511598,100.0,,,,,,100.0
1,13,.,0.433929,0.456186,0.45,0.511598,100.0,,,,,,100.0
1,13,To,0.45,0.456186,0.4875,0.511598,100.0,,,,,,100.0
1,13,take,0.4875,0.456186,0.555556,0.511598,100.0,,,,,,100.0
1,13,wireless,0.555556,0.456186,0.681944,0.511598,100.0,,,,,,100.0
1,13,station,0.681944,0.456186,0.794444,0.511598,100.0,,,,,,100.0
1,13,and,0.794444,0.456186,0.847222,0.511598,100.0,,,,,,100.0
1,13,lighttow,0.847222,0.456186,0.966667,0.511598,100.0,,,,,,100.0
1,14,1,0.266667,0.506443,0.286111,0.560567,100.0,,,,,,100.0
1,14,million,0.286111,0.506443,0.388889,0.560567,100.0,,,,,,100.0
1,14,stages,0.388889,0.506443,0.477778,0.560567,100.0,,,,,,100.0
1,14,Cut,0.477778,0.506443,0.526389,0.560567,100.0,,,,,,100.0
1,14,off,0.526389,0.506443,0.573611,0.560567,100.0,,,,,,100.0
1,14,and,0.573611,0.506443,0.622222,0.560567,100.0,,,,,,100.0
1,14,destroy,0.622222,0.506443,0.725,0.560567,100.0,,,,,,100.0
1,14,power,0.725,0.506443,0.8,0.560567,100.0,,,,,,100.0
1,14,station,0.8,0.506443,0.902778,0.560567,100.0,,,,,,100.0
1,14,kew,0.902778,0.506443,0.943056,0.560567,100.0,,,,,,100.0
1,15,PANDAR,0.277778,0.551546,0.4125,0.600515,100.0,,,,,,100.0
1,15,-,0.4125,0.551546,0.443056,0.600515,100.0,,,,,,100.0
1,15,ANPO,0.443056,0.551546,0.5375,0.600515,100.0,,,,,,100.0
1,15,-,0.5375,0.551546,0.568056,0.600515,100.0,,,,,,100.0
1,15,REINE,0.568056,0.551546,0.681944,0.600515,100.0,,,,,,100.0
1,15,des,0.681944,0.551546,0.755556,0.600515,100.0,,,,,,100.0
1,15,prisme,0.755556,0.551546,0.879365,0.600515,100.0,,,,,,100.0
1,15,",",0.879365,0.551546,0.9,0.600515,100.0,,,,,,100.0
1,16,use,0.434722,0.596649,0.466667,0.636598,100.0,,,,,,100.0
1,16,oil,0.523611,0.612113,0.554167,0.627577,100.0,,,,,,100.0
1,16,refineries,0.573611,0.610825,0.668056,0.637887,100.0,,,,,,100.0
1,16,etc,0.697222,0.601804,0.720139,0.619845,100.0,,,,,,100.0
1,16,.,0.720139,0.601804,0.727778,0.619845,100.0,,,,,,100.0
1,17,AT,0.269444,0.630155,0.306944,0.684278,100.0,,,,,,100.0
1,17,any,0.276389,0.622423,0.316667,0.636598,100.0,,,,,,100.0
1,17,WIRELESS,0.306944,0.630155,0.436111,0.684278,100.0,,,,,,100.0
1,17,further,0.345833,0.615979,0.4125,0.637887,100.0,,,,,,100.0
1,17,STATION,0.436111,0.630155,0.549132,0.684278,100.0,,,,,,100.0
1,17,of,0.481944,0.614691,0.504167,0.64433,100.0,,,,,,100.0
1,17,.,0.549132,0.630155,0.565278,0.684278,100.0,,,,,,100.0
1,17,LIGHTHOUSE,0.565278,0.630155,0.723611,0.684278,100.0,,,,,,100.0
1,17,Completed,0.723611,0.630155,0.868056,0.684278,100.0,,,,,,100.0
1,17,Surplus,0.868056,0.630155,0.973611,0.684278,100.0,,,,,,100.0
1,18,resistance,0.0375,0.636598,0.187753,0.686856,100.0,,,,,,100.0
1,18,:,0.187753,0.636598,0.202778,0.686856,100.0,,,,,,100.0
1,19,germans,0.269444,0.67268,0.394444,0.724227,100.0,,,,,,100.0
1,19,at,0.394444,0.67268,0.4375,0.724227,100.0,,,,,,100.0
1,19,reine,0.4375,0.67268,0.529167,0.724227,100.0,,,,,,100.0
1,19,not,0.529167,0.67268,0.588889,0.724227,100.0,,,,,,100.0
1,19,aware,0.588889,0.67268,0.680556,0.724227,100.0,,,,,,100.0
1,19,slight,0.680556,0.67268,0.790278,0.724227,100.0,,,,,,100.0
